Instrument ID;Calendar ID;Segment Code;Post Trade Parameters ID;Price Tick Table ID;ISIN Code;Deletion Date;First Trading Date;Instrument Status;Clearing Type;Delete Orders at EOD;Exchange Market Size;Pre-Trade LIS Value (Currency);Minimum Order Size;Last Trading Day;Lot Size;Security Type;TIDM;Description;SEDOL;ADT (EUR);Currency;Bid Status;DOL Indicator;DOL Section Number;Expiry Source;Issuer Code;Issuer Name;Normal Market Size;Ratio;Settlement Type;Standard Market Size;Instrument Name;DOL Symbol;Unit of Quotation;Max Spread Floor;Max Spread Percentage;Country of Register;Covered Warrant Strike Price;Covered Warrant Expiry;Sector;Multicast ID;Covered Warrant Strike Currency;Covered Warrant Type;Covered Warrant Style;Reference Price;Market ID;Visibility;Mifir Identifier;Mifir Subclass;Static Reference Price Collar Percentage;Dynamic Reference Price Collar Percentage ;Liquid;ADT (Currency);ADNT;RPW Allowed;FISN;Max Order Value Lit (Currency);Max Order Value Dark (Currency);Notional Currency ;Price Notation;Denominated Par Value;Max Order Value Lit Auctions (Currency)
SRV1Vh;FI;FI;Normal;10_80;FI0009015309;;20190708;0;1;1;;30000;;;1;EQ;;SRV GROUP OYJ;;76543.5;EUR;;;;;;;;;;;;;;;;;;;;4;;;;1.485;XHEL;B;SHRS;;30;10;N;76543.5;50.996;Y;SRV YHTIOT OYJ/SH;20000000;200000000;;MONE;;200000000
SSABBh;FI;FI;Normal;2000_9000;SE0000120669;;20190708;0;1;1;;400000;;;1;EQ;;SSAB AB - B SHARES;;29490806.4;EUR;;;;;;;;;;;;;;;;;;;;4;;;;2.046;XHEL;B;SHRS;;25;5;Y;29490806.4;4197.404;Y;SSAB/SH B;20000000;200000000;;MONE;;200000000
SSH1Vh;FI;FI;Normal;10_80;FI0009008270;;20190708;0;1;1;;30000;;;1;EQ;;SSH COMMUNICATIONS SECURITY;;63713.59;EUR;;;;;;;;;;;;;;;;;;;;4;;;;1.44;XHEL;B;SHRS;;30;10;N;63713.59;25.284;Y;SSH COMMUNICATI/SH;20000000;200000000;;MONE;;200000000
STCASh;FI;FI;Normal;10_80;FI0009000236;;20190708;0;1;1;;15000;;;1;EQ;;STOCKMANN OYJ ABP-A SHARE;;41967.39;EUR;;;;;;;;;;;;;;;;;;;;4;;;;2.29;XHEL;B;SHRS;;30;10;N;41967.39;20.46;Y;STOCKMANN OYJ A/SH CL A;20000000;200000000;;MONE;;200000000
STCBVh;FI;FI;Normal;80_600;FI0009000251;;20190708;0;1;1;;60000;;;1;EQ;;STOCKMANN OYJ ABP-B SHARE;;274941.63;EUR;;;;;;;;;;;;;;;;;;;;4;;;;2.135;XHEL;B;SHRS;;30;10;N;274941.64;169.356;Y;STOCKMANN OYJ A/SH CL B;20000000;200000000;;MONE;;200000000
STEAVh;FI;FI;Normal;10_80;FI0009005953;;20190708;0;1;1;;60000;;;1;EQ;;STORA ENSO OYJ-A SHS;;206657.32;EUR;;;;;;;;;;;;;;;;;;;;4;;;;12.7;XHEL;B;SHRS;;30;10;N;206657.32;47.524;Y;STORA ENSO OYJ/SH CL A;20000000;200000000;;MONE;;200000000
STERVh;FI;FI;Normal;2000_9000;FI0009005961;;20190708;0;1;1;;650000;;;1;EQ;;STORA ENSO OYJ-R SHS;;111990370.3;EUR;;;;;;;;;;;;;;;;;;;;4;;;;9.534;XHEL;B;SHRS;;25;5;Y;111990370.3;4617.376;Y;STORA ENSO OYJ/SH CL R;20000000;200000000;;MONE;;200000000
BOWLl;GB;GB;Normal;10_80;GB00BD0NVK62;;20190708;0;1;1;;17890600;;;1;EQ;;HOLLYWOOD BOWL GROUP PLC;;1197303.77;GBX;;;;;;;;;;;;;;;;;;;;1;;;;217;XLON;B;SHRS;;30;10;N;107102413.87;60.48617;N;HOLY BOWL/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
BOYl;GB;GB;Normal;600_2000;GB00B3FLWH99;;20190708;0;1;1;;26835900;;;1;EQ;;BODYCOTE PLC;;15398245.41;GBX;;;;;;;;;;;;;;;;;;;;1;;;;680;XLON;B;SHRS;;25;5;Y;1377419246.67000008;1196.61265;Y;BODYCOTE/PAR VTG FPD 0.1727272;2000000000;20000000000;;MONE;;20000000000
BPETl;GB;GB;Normal;10_80;GB0030738271;;20190708;0;1;1;;5367180;;;1;EQ;;BMO PRIVATE EQUITY TRUST PLC;;309851.58;GBX;;;;;;;;;;;;;;;;;;;;1;;;;370;XLON;B;SHRS;;30;10;N;27717153.68;21.15416;Y;F&C PRIV/PAR 0.01;2000000000;20000000000;;MONE;;20000000000
BPl;GB;GB;Normal;9000_;GB0007980591;;20190708;0;1;1;;58144450;;;1;EQ;;BP PLC;;2337240344;GBX;;;;;;;;;;;;;;;;;;;;1;;;;500.8;XLON;B;SHRS;;25;5;Y;209073160491.83999634;18400.20949;Y;BP/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
BRBYl;GB;GB;Normal;2000_9000;GB0031743007;;20190708;0;1;1;;58144450;;;1;EQ;;BURBERRY GROUP PLC;;290061873.8;GBX;;;;;;;;;;;;;;;;;;;;1;;;;2143;XLON;B;SHRS;;25;5;Y;25946904797.04000092;5858.34388;Y;BURY GROU/PAR VTG FPD 0.0005;2000000000;20000000000;;MONE;;20000000000
BREIl;GB;GB;Normal;10_80;GB00B012T521;;20190708;0;1;1;;8945300;;;1;EQ;;BMO REAL ESTATE INVESTMENTS LT;;668598.11;GBX;;;;;;;;;;;;;;;;;;;;1;;;;84;XLON;B;SHRS;;30;10;N;59808106.6;62.24506;Y;F&C UK/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
BRFIl;GB;GB;Normal;10_80;GB00B3SXM832;;20190708;0;1;1;;8945300;;;1;EQ;;BLACKROCK FRONTIERS INVEST;;593812.49;GBX;;;;;;;;;;;;;;;;;;;;1;;;;135;XLON;B;SHRS;;30;10;N;53118308.96;58.16997;Y;BLAK FRON/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
BRGEl;GB;GB;Normal;10_80;GB00B01RDH75;;20190708;0;1;1;;5367180;;;1;EQ;;BLACKROCK GREATER EUROPE INV;;376058.14;GBX;;;;;;;;;;;;;;;;;;;;1;;;;388;XLON;B;SHRS;;30;10;N;33639528.73;20.74704;Y;BLAK GREA/PAR VTG FPD 0.001;2000000000;20000000000;;MONE;;20000000000
BRLAl;GB;GB;Normal;10_80;GB0005058408;;20190708;0;1;1;;5367180;;;1;EQ;;BLACKROCK LATIN AMERICAN INV;;237168.13;GBX;;;;;;;;;;;;;;;;;;;;1;;;;497;XLON;B;SHRS;;30;10;N;21215401.13;21.38736;Y;BLAK LATI/PAR VTG FPD 0.1;2000000000;20000000000;;MONE;;20000000000
CREIl;GB;GB;Normal;80_600;GB00BJFLFT45;;20190708;0;1;1;;17890600;;;1;EQ;;CUSTODIAN REIT PLC;;1253024.32;GBX;;;;;;;;;;;;;;;;;;;;1;;;;116.4;XLON;B;SHRS;;30;10;N;112086784.86;92.30831;Y;CUSN REIT/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
CRHl;GB;GB;Normal;2000_9000;IE0001827041;;20190708;0;1;1;;58144450;;;1;EQ;;CRH PLC;;437399674.9;GBX;;;;;;;;;;;;;;;;;;;;1;;;;2651;XLON;B;SHRS;;25;5;Y;39126713118.83000183;6090.11858;Y;CRH/SHS VTG FPD EUR 0.32;2000000000;20000000000;;MONE;;20000000000
CRSTl;GB;GB;Normal;600_2000;GB00B8VZXT93;;20190708;0;1;1;;26835900;;;1;EQ;;CREST NICHOLSON HOLDINGS;;16447566.5;GBX;;;;;;;;;;;;;;;;;;;;1;;;;344.2;XLON;B;SHRS;;25;5;Y;1471284166.13000011;1716.09882;Y;CRET NICH/PAR VTG FPD 0.05;2000000000;20000000000;;MONE;;20000000000
CSHl;GB;GB;Normal;80_600;GB00BD8HBD32;;20190708;0;1;1;;17890600;;;1;EQ;;CIVITAS SOCIAL HOUSING PLC;;2286282.25;GBX;;;;;;;;;;;;;;;;;;;;1;;;;82.5;XLON;B;SHRS;;30;10;N;204514806.38;116.69566;Y;CIVS SOCI/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
CSNl;GB;GB;Normal;80_600;GB00B00FPT80;;20190708;0;1;1;;8945300;;;1;EQ;;CHESNARA PLC;;662710.88;GBX;;;;;;;;;;;;;;;;;;;;1;;;;297.5;XLON;B;SHRS;;30;10;N;59281476.31;124.58103;Y;CHESNARA/PAR VTG FPD 0.05;2000000000;20000000000;;MONE;;20000000000
CSPl;GB;GB;Normal;600_2000;GB00BYPHNG03;;20190708;0;1;1;;26835900;;;1;EQ;;COUNTRYSIDE PROPERTIES PLC;;10473933.8;GBX;;;;;;;;;;;;;;;;;;;;1;;;;285;XLON;B;SHRS;;25;5;Y;936924800.22000003;1144.72728;Y;COUE PROP/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
CTECl;GB;GB;Normal;2000_9000;GB00BD3VFW73;;20190708;0;1;1;;44726500;;;1;EQ;;CONVATEC GROUP PLC-WI;;81205328.44;GBX;;;;;;;;;;;;;;;;;;;;1;;;;181;XLON;B;SHRS;;25;5;Y;7264060244.94999981;2570.13439;Y;CONC GROU/PAR VTG FPD 0.1;2000000000;20000000000;;MONE;;20000000000
CTOl;GB;GB;Normal;_10;GB0002015021;;20190708;0;1;1;;5367180;;;1;EQ;;CLARKE (T.) PLC;;104857.02;GBX;;;;;;;;;;;;;;;;;;;;1;;;;117;XLON;B;SHRS;;30;10;N;9379774.77;9.65613;Y;CLARKET/PAR VTG FPD 0.1;2000000000;20000000000;;MONE;;20000000000
CTRl;GB;GB;Normal;10_80;GB0001883718;;20190708;0;1;1;;5367180;;;1;EQ;;CHARLES TAYLOR PLC;;325497.09;GBX;;;;;;;;;;;;;;;;;;;;1;;;;228;XLON;B;SHRS;;30;10;N;29116691.4;17.09487;Y;CHAS TAYL/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
CTYl;GB;GB;Normal;80_600;GB0001990497;;20190708;0;1;1;;17890600;;;1;EQ;;CITY OF LONDON INVESTMENT TR;;2654322.77;GBX;;;;;;;;;;;;;;;;;;;;1;;;;402.5;XLON;B;SHRS;;25;5;Y;237437134.93000001;306.85376;Y;CITN INV/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
CWDl;GB;GB;Normal;80_600;GB00B9NWP991;;20190708;0;1;1;;17890600;;;1;EQ;;COUNTRYWIDE PLC;;1366355.7;GBX;;;;;;;;;;;;;;;;;;;;1;;;;4.9275;XLON;B;SHRS;;30;10;N;122224616.79000001;215;Y;COUNTRYWI/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
CWKl;GB;GB;Normal;600_2000;GB0002318888;;20190708;0;1;1;;26835900;;;1;EQ;;CRANSWICK PLC;;6789173.26;GBX;;;;;;;;;;;;;;;;;;;;1;;;;2612;XLON;B;SHRS;;25;5;Y;607311915.99000001;665.63242;Y;CRANSWICK/PAR VTG FPD 0.1;2000000000;20000000000;;MONE;;20000000000
CYBGl;GB;GB;Normal;2000_9000;GB00BD6GN030;;20190708;0;1;1;;35781200;;;1;EQ;;CYBG PLC;;30355893.76;GBX;;;;;;;;;;;;;;;;;;;;1;;;;146.15;XLON;B;SHRS;;25;5;Y;2715425764.51999998;2316.81423;Y;CYBG/PAR VTG FPD 0.1;2000000000;20000000000;;MONE;;20000000000
CYNl;GB;GB;Normal;10_80;GB0000353929;;20190708;0;1;1;;5367180;;;1;EQ;;CITY NATURAL RESOURCES HI Y;;162242.31;GBX;;;;;;;;;;;;;;;;;;;;1;;;;86.8;XLON;B;SHRS;;30;10;N;14513060.99;16.82214;Y;CITY NATU/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
DCCl;GB;GB;Normal;2000_9000;IE0002424939;;20190708;0;1;1;;58144450;;;1;EQ;;DCC PLC;;113500471.1;GBX;;;;;;;;;;;;;;;;;;;;1;;;;6524;XLON;B;SHRS;;25;5;Y;10152957641.30999947;2341.66799;Y;DCC/ORD SHS VTG FPD EUR 0.25;2000000000;20000000000;;MONE;;20000000000
DCl;GB;GB;Normal;2000_9000;GB00B4Y7R145;;20190708;0;1;1;;35781200;;;1;EQ;;DIXONS CARPHONE PLC;;44766688.01;GBX;;;;;;;;;;;;;;;;;;;;1;;;;111;XLON;B;SHRS;;25;5;Y;4004514542.55999994;2598.19368;Y;DIXS CARP/PAR VTG FPD 0.001;2000000000;20000000000;;MONE;;20000000000
DFSl;GB;GB;Normal;80_600;GB00BTC0LB89;;20190708;0;1;1;;17890600;;;1;EQ;;DFS FURNITURE PLC;;1246740.72;GBX;;;;;;;;;;;;;;;;;;;;1;;;;226;XLON;B;SHRS;;25;5;Y;111524697.81;223.6838;Y;DFS FURN/PAR VTG FPD 1.5;2000000000;20000000000;;MONE;;20000000000
DGEl;GB;GB;Normal;9000_;GB0002374006;;20190708;0;1;1;;58144450;;;1;EQ;;DIAGEO PLC;;889089487.4;GBX;;;;;;;;;;;;;;;;;;;;1;;;;3424;XLON;B;SHRS;;25;5;Y;79531721916.3999939;10294.47827;Y;DIAGEO/PAR VTG FPD 0.28935;2000000000;20000000000;;MONE;;20000000000
DIAl;GB;GB;Normal;10_80;GB0033057794;;20190708;0;1;1;;5367180;;;1;EQ;;DIALIGHT PLC;;412744.2;GBX;;;;;;;;;;;;;;;;;;;;1;;;;362;XLON;B;SHRS;;30;10;N;36921207.31;49.9921;N;DIALIGHT/PAR VTG FPD 0.02;2000000000;20000000000;;MONE;;20000000000
DIGSl;GB;GB;Normal;80_600;GB00B8460Z43;;20190708;0;1;1;;17890600;;;1;EQ;;GCP STUDENT LIVING PLC;;1982618.72;GBX;;;;;;;;;;;;;;;;;;;;1;;;;162.8;XLON;B;SHRS;;25;5;Y;177351192.63;165.00396;Y;GCP STUD/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
DIGl;GB;GB;Normal;10_80;GB0003406096;;20190708;0;1;1;;5367180;;;1;EQ;;DUNEDIN INCOME GROWTH INV TR;;471760.17;GBX;;;;;;;;;;;;;;;;;;;;1;;;;270;XLON;B;SHRS;;30;10;N;42200362.34;40.47827;Y;DUNN INCO/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
DIVIl;GB;GB;Normal;10_80;GB00B65TLW28;;20190708;0;1;1;;5367180;;;1;EQ;;DIVERSE INCOME TRUST PLC/THE;;480610.67;GBX;;;;;;;;;;;;;;;;;;;;1;;;;84.8;XLON;B;SHRS;;30;10;N;42992066.07;39.09091;Y;DIV INC/PAR VTG FPD 0.001;2000000000;20000000000;;MONE;;20000000000
DJANl;GB;GB;Normal;80_600;GB0002502036;;20190708;0;1;1;;8945300;;;1;EQ;;DAEJAN HOLDINGS PLC;;637292.05;GBX;;;;;;;;;;;;;;;;;;;;1;;;;5500;XLON;B;SHRS;;30;10;N;57007685.71;119.96838;Y;DAEN HLDG/PAR 0.25;2000000000;20000000000;;MONE;;20000000000
LWIl;GB;GB;Normal;10_80;GB0005368062;;20190708;0;1;1;;5367180;;;1;EQ;;LOWLAND INVESTMENT COMPANY;;433916.33;GBX;;;;;;;;;;;;;;;;;;;;1;;;;1280;XLON;B;SHRS;;30;10;N;38815117.75;39.56917;Y;LOWD INV/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
LXIl;GB;GB;Normal;80_600;GB00BYQ46T41;;20190708;0;1;1;;17890600;;;1;EQ;;LXI REIT PLC;;1281024.15;GBX;;;;;;;;;;;;;;;;;;;;1;;;;128;XLON;B;SHRS;;30;10;N;114591453.29000001;91.90119;Y;LXI REIT/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
MAJEl;GB;GB;Normal;_10;GB0005555221;;20190708;0;1;1;;2683590;;;1;EQ;;MAJEDIE INVESTMENTS PLC-ORD;;51845.46;GBX;;;;;;;;;;;;;;;;;;;;1;;;;242;XLON;B;SHRS;;30;10;N;4637732.1;8.58499;Y;MAJE INVE/PAR 0.1;2000000000;20000000000;;MONE;;20000000000
MARSl;GB;GB;Normal;600_2000;GB00B1JQDM80;;20190708;0;1;1;;26835900;;;1;EQ;;MARSTON'S PLC;;6718097.7;GBX;;;;;;;;;;;;;;;;;;;;1;;;;105.1;XLON;B;SHRS;;25;5;Y;600953993.91999996;911.79052;Y;MARSTONS/PAR VTG FPD 0.07375;2000000000;20000000000;;MONE;;20000000000
MCBl;GB;GB;Normal;80_600;GB0005746358;;20190708;0;1;1;;8945300;;;1;EQ;;MCBRIDE PLC;;957161.99;GBX;;;;;;;;;;;;;;;;;;;;1;;;;63;XLON;B;SHRS;;30;10;N;85621011.48999999;93.87352;Y;MCBRIDE/PAR VTG FPD 0.1;2000000000;20000000000;;MONE;;20000000000
MCKSl;GB;GB;Normal;10_80;GB0005522007;;20190708;0;1;1;;26835900;;;1;EQ;;MCKAY SECURITIES PLC-ORD;;5515237.3;GBX;;;;;;;;;;;;;;;;;;;;1;;;;220;XLON;B;SHRS;;30;10;N;493354522.11000001;17.95653;Y;MCKY SECU/PAR VTG FPD 0.2;2000000000;20000000000;;MONE;;20000000000
MCLSl;GB;GB;Normal;10_80;GB00BJ3VW957;;20190708;0;1;1;;5367180;;;1;EQ;;MCCOLL'S RETAIL GROUP PLC;;389165.78;GBX;;;;;;;;;;;;;;;;;;;;1;;;;63;XLON;B;SHRS;;30;10;N;34812046.33;40.12253;Y;MCCS RETA/PAR FPD 0.001;2000000000;20000000000;;MONE;;20000000000
MCPl;GB;GB;Normal;10_80;GB0005695126;;20190708;0;1;1;;5367180;;;1;EQ;;MARTIN CURRIE ASIA UNCONSTRA;;189334.11;GBX;;;;;;;;;;;;;;;;;;;;1;;;;414;XLON;B;SHRS;;30;10;N;16936503.93;11.52965;Y;MARN CURR/PAR VTG FPD 0.5;2000000000;20000000000;;MONE;;20000000000
MCSl;GB;GB;Normal;600_2000;GB00BYNVD082;;20190708;0;1;1;;26835900;;;1;EQ;;MCCARTHY & STONE PLC;;8256486.81;GBX;;;;;;;;;;;;;;;;;;;;1;;;;132.2;XLON;B;SHRS;;25;5;Y;738567514.88999999;849.80238;Y;MCCARTHY&/PAR VTG FPD 0.08;2000000000;20000000000;;MONE;;20000000000
MCTl;GB;GB;Normal;10_80;GB00B15PV034;;20190708;0;1;1;;5367180;;;1;EQ;;MIDDLEFIELD CANADIAN INC PCC;;199141.68;GBX;;;;;;;;;;;;;;;;;;;;1;;;;100;XLON;B;SHRS;;30;10;N;17813820.63;17.09091;Y;MDDLFD CA / PREF;2000000000;20000000000;;MONE;;20000000000
MDCl;GB;GB;Normal;2000_9000;GB00B8HX8Z88;;20190708;0;1;1;;35781200;;;1;EQ;;MEDICLINIC INTERNATIONAL PLC;;43524853.53;GBX;;;;;;;;;;;;;;;;;;;;1;;;;310;XLON;B;SHRS;;25;5;Y;3893428722.82000017;3225.74704;Y;MEDICLINI/PAR VTG FPD 0.1;2000000000;20000000000;;MONE;;20000000000
MERLl;GB;GB;Normal;2000_9000;GB00BDZT6P94;;20190708;0;1;1;;35781200;;;1;EQ;;MERLIN ENTERTAINMENT;;42105538.34;GBX;;;;;;;;;;;;;;;;;;;;1;;;;451.6;XLON;B;SHRS;;25;5;Y;3766466721.13000011;2879.57708;Y;MERN ENTE/PAR VTG 0.01;2000000000;20000000000;;MONE;;20000000000
MGAMl;GB;GB;Normal;600_2000;GB0006027295;;20190708;0;1;1;;17890600;;;1;EQ;;MORGAN ADVANCED MATERIALS PL;;3721340.31;GBX;;;;;;;;;;;;;;;;;;;;1;;;;251;XLON;B;SHRS;;25;5;Y;332885054.39999998;636.04744;Y;MORN ADVA/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
MGCIl;GB;GB;Normal;_10;GB00BFYYL325;;20190708;0;1;1;;5367180;;;1;EQ;;M&G CREDIT INCOME INVESTMENT;;328175.13;GBX;;;;;;;;;;;;;;;;;;;;1;;;;107.5;XLON;B;SHRS;;30;10;N;29356250.29;7.53125;Y;;2000000000;20000000000;;MONE;;20000000000
MGGTl;GB;GB;Normal;2000_9000;GB0005758098;;20190708;0;1;1;;35781200;;;1;EQ;;MEGGITT PLC;;49285920.86;GBX;;;;;;;;;;;;;;;;;;;;1;;;;608.4;XLON;B;SHRS;;25;5;Y;4408773478.68999958;2978.12649;Y;MEGGITT/PAR VTG FPD 0.05;2000000000;20000000000;;MONE;;20000000000
MGNSl;GB;GB;Normal;80_600;GB0008085614;;20190708;0;1;1;;17890600;;;1;EQ;;MORGAN SINDALL GROUP PLC;;1944539.67;GBX;;;;;;;;;;;;;;;;;;;;1;;;;1154;XLON;B;SHRS;;25;5;Y;173944906.75;294.65613;Y;MORN SIND/PAR VTG FPD 0.05;2000000000;20000000000;;MONE;;20000000000
MGPl;GB;GB;Normal;10_80;GB00BYV24996;;20190708;0;1;1;;8945300;;;1;EQ;;MEDICA GROUP PLC;;693614.73;GBX;;;;;;;;;;;;;;;;;;;;1;;;;118;XLON;B;SHRS;;30;10;N;62045918.71;38.72333;N;MEDA GROU/PAR VTG FPD 0.002;2000000000;20000000000;;MONE;;20000000000
MKSl;GB;GB;Normal;2000_9000;GB0031274896;;20190708;0;1;1;;58144450;;;1;EQ;;MARKS & SPENCER GROUP PLC;;112348105.9;GBX;;;;;;;;;;;;;;;;;;;;1;;;;187.85;XLON;B;SHRS;;25;5;Y;10049875117.07999992;4608.16997;Y;MARR GROU/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
MLCl;GB;GB;Normal;_10;GB0005622542;;20190708;0;1;1;;26835900;;;1;EQ;;MILLENNIUM & COPTHORNE HOTEL;;8730643.92;GBX;;;;;;;;;;;;;;;;;;;;1;;;;680;XLON;B;SHRS;;30;10;N;780982290.94000006;.08204;Y;MILE HOTE/PAR VTG FPD 0.3;2000000000;20000000000;;MONE;;20000000000
MMCl;GB;GB;Normal;_10;GB0001979029;;20190708;0;1;1;;1341795;;;1;EQ;;MANAGEMENT CONSULTING GROUP;;17151.08;GBX;;;;;;;;;;;;;;;;;;;;1;;;;1.78;XLON;B;SHRS;;30;10;N;1534215.24;1.77076;Y;MANT CONS/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
MMITl;GB;GB;Normal;10_80;GB00BFZ7R980;;20190708;0;1;1;;5367180;;;1;EQ;;MOBIUS INVESTMENT TRUST PLC;;227635.16;GBX;;;;;;;;;;;;;;;;;;;;1;;;;89.6;XLON;B;SHRS;;30;10;N;20362647.75;17.14063;Y;MOBS INV/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
MNDIl;GB;GB;Normal;2000_9000;GB00B1CRLC47;;20190708;0;1;1;;58144450;;;1;EQ;;MONDI PLC;;230717037.8;GBX;;;;;;;;;;;;;;;;;;;;1;;;;1592;XLON;B;SHRS;;25;5;Y;20638331182.33000183;5482.17392;Y;MONDI/PAR VTG FPD 0.2;2000000000;20000000000;;MONE;;20000000000
MNKSl;GB;GB;Normal;80_600;GB0030517261;;20190708;0;1;1;;17890600;;;1;EQ;;MONKS INVESTMENT TRUST PLC;;3629809.08;GBX;;;;;;;;;;;;;;;;;;;;1;;;;922;XLON;B;SHRS;;25;5;Y;324697311.37;345.40317;Y;MONS INV/PAR VTG FPD 0.05;2000000000;20000000000;;MONE;;20000000000
MNLl;GB;GB;Normal;10_80;GB0002258472;;20190708;0;1;1;;5367180;;;1;EQ;;MANCHESTER & LONDON INV TR;;188709.47;GBX;;;;;;;;;;;;;;;;;;;;1;;;;532;XLON;B;SHRS;;30;10;N;16880627.79;19.41502;Y;MANN INV/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
MNPl;GB;GB;Normal;10_80;GB0005372411;;20190708;0;1;1;;5367180;;;1;EQ;;MARTIN CURRIE GLOBAL PORT;;231398.31;GBX;;;;;;;;;;;;;;;;;;;;1;;;;297;XLON;B;SHRS;;30;10;N;20699273.43;24.19368;Y;MARN CURR/PAR VTG FPD 0.05;2000000000;20000000000;;MONE;;20000000000
MNZSl;GB;GB;Normal;80_600;GB0005790059;;20190708;0;1;1;;8945300;;;1;EQ;;MENZIES (JOHN) PLC;;809033.41;GBX;;;;;;;;;;;;;;;;;;;;1;;;;415;XLON;B;SHRS;;30;10;N;72370465.73;175.34388;Y;MENZIESJO/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
MONYl;GB;GB;Normal;2000_9000;GB00B1ZBKY84;;20190708;0;1;1;;35781200;;;1;EQ;;MONEYSUPERMARKET.COM;;28113024.59;GBX;;;;;;;;;;;;;;;;;;;;1;;;;353.1;XLON;B;SHRS;;25;5;Y;2514794388.6500001;2256.2253;Y;MONM GROU/PAR VTG FPD 0.0002;2000000000;20000000000;;MONE;;20000000000
MOSBl;GB;GB;Normal;10_80;GB0006056104;;20190708;0;1;1;;5367180;;;1;EQ;;MOSS BROS GROUP PLC;;118066.84;GBX;;;;;;;;;;;;;;;;;;;;1;;;;20;XLON;B;SHRS;;30;10;N;10561433.07;17.54941;Y;MOSS BROS/PAR VTG FPD 0.05;2000000000;20000000000;;MONE;;20000000000
MOTRl;GB;GB;Normal;10_80;GB00BD0SFR60;;20190708;0;1;1;;5367180;;;1;EQ;;MOTORPOINT GROUP PLC;;426101.33;GBX;;;;;;;;;;;;;;;;;;;;1;;;;229;XLON;B;SHRS;;30;10;N;38116041.87;39.3834;Y;MOTT GROU/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
MPOl;GB;GB;Normal;_10;GG00BGDYFV61;;20190708;0;1;1;;5367180;;;1;EQ;;MACAU PROPERTY OPP FUND LTD;;145743.68;GBX;;;;;;;;;;;;;;;;;;;;1;;;;150;XLON;B;SHRS;;30;10;N;13037209.47;7.93443;Y;MACU PROP/PAR VTG FPD 0.01;2000000000;20000000000;;MONE;;20000000000
MRCHl;GB;GB;Normal;80_600;GB0005800072;;20190708;0;1;1;;8945300;;;1;EQ;;MERCHANTS TRUST PLC;;810404.32;GBX;;;;;;;;;;;;;;;;;;;;1;;;;460.5;XLON;B;SHRS;;30;10;N;72493097.75;85.58894;Y;MERS TRUS/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
MRCl;GB;GB;Normal;80_600;GB00BF4JDH58;;20190708;0;1;1;;17890600;;;1;EQ;;MERCANTILE INVESTMENT TRUST;;3752436.06;GBX;;;;;;;;;;;;;;;;;;;;1;;;;190.4;XLON;B;SHRS;;25;5;Y;335666663.14999998;230.54249;Y;MERE INV/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
MROl;GB;GB;Normal;2000_9000;GB00BZ1G4322;;20190708;0;1;1;;58144450;;;1;EQ;;MELROSE INDUSTRIES PLC;;341074667.5;GBX;;;;;;;;;;;;;;;;;;;;1;;;;169.25;XLON;B;SHRS;;25;5;Y;30510152231.88000107;6040.56522;Y;MELE INDU/PAR VTG FPD 0.06857143;2000000000;20000000000;;MONE;;20000000000
MRWl;GB;GB;Normal;2000_9000;GB0006043169;;20190708;0;1;1;;58144450;;;1;EQ;;WM MORRISON SUPERMARKETS;;148700655.5;GBX;;;;;;;;;;;;;;;;;;;;1;;;;183.05;XLON;B;SHRS;;25;5;Y;13301719736.45000076;3786.63242;Y;MORRISONW/PAR VTG FPD 0.1;2000000000;20000000000;;MONE;;20000000000
MSLHl;GB;GB;Normal;600_2000;GB00B012BV22;;20190708;0;1;1;;17890600;;;1;EQ;;MARSHALLS PLC;;4494584.31;GBX;;;;;;;;;;;;;;;;;;;;1;;;;610;XLON;B;SHRS;;25;5;Y;402054050.47000003;654.58894;Y;MARSHALLS/PAR VTG FPD 0.25;2000000000;20000000000;;MONE;;20000000000
